postcode,latitude,longitude,region_3_en,region_2_en,region_1_en,country_en,country_code,timezone,utc
80620,1.5384,103.7686,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80622,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80628,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80644,1.4562,103.7613,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80648,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80662,1.4804,103.7426,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80664,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80668,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80670,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80672,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80673,1.4712,103.7748,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80676,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80700,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80710,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80720,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80730,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80900,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80902,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80904,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80906,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80908,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80988,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
80990,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
81000,1.7259,103.5011,,Kulai,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
81000,1.4634,103.7547,,Johor Bahru,Johor,Malaysia,MY,Asia/Kuala_Lumpur,UTC+8
