postcode,latitude,longitude,region_3_en,region_2_en,region_1_en,country_en,country_code,timezone,utc
70369,48.8006,9.2235,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70369,48.8181,9.2405,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70369,48.8233,9.2239,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70429,48.8425,9.2123,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70431,48.8383,9.1889,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70432,48.8328,9.1419,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70432,48.8324,9.1699,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70432,48.8249,9.1699,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70432,48.8329,9.1545,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70464,48.8172,9.1656,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70465,48.7755,8.9045,Landkreis Böblingen,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70466,48.8186,9.1739,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70466,48.8158,9.1721,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70466,48.8223,9.1675,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70466,48.8118,9.1739,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70466,48.8095,9.1772,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70466,48.814,9.1741,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70466,48.8114,9.1775,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70467,48.8023,9.2236,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70494,48.8215,9.0958,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70496,48.8247,9.101,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70496,48.8208,9.0915,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70496,48.8247,9.101,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70496,48.8247,9.101,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70537,48.7119,9.1679,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70538,48.6972,9.1435,Landkreis Esslingen,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70539,48.7202,9.1298,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70545,48.7387,9.1115,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70546,48.7239,9.1699,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70547,48.725,9.1234,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70547,48.725,9.1234,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70547,48.725,9.1234,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70549,48.7225,9.1193,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70550,48.7451,9.1044,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70551,48.7269,9.1101,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70551,48.7287,9.1158,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70551,48.7405,9.0996,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70552,48.7764,9.1629,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70556,48.7764,9.1629,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70560,48.731,9.1557,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70560,48.7299,9.1423,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70593,48.7119,9.2141,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
70594,48.71,9.1993,Stadtkreis Stuttgart,Regierungsbezirk Stuttgart,Baden-Württemberg,Germany,DE,Europe/Berlin,UTC+1
